date,AboveMcClure.Gage Inflow,EmbudoCreekAtDixon.Gage Inflow,Galisteo.Gage Inflow,LittleNavajoRiver.Inflow,NavajoRiver.Inflow,NorthClearCreekBelowContinentalReservoir.Gage Inflow,NorthFloodwayChannel.Gage Inflow,NrJemez.Gage Inflow,PlatoroInflow.Inflow,RedRiverBlwFishHatchery.Gage Inflow,RioBlanco.Inflow,RioLosPinosAtOrtiz.Gage Inflow,RioPuebloDeTaosAtLosCordovas.Gage Inflow,RioPuerco.Gage Inflow,RioSanAntonioAtOrtiz.Gage Inflow,SouthFork.Gage Inflow,ThirtyMileBridge.Gage Inflow,TijerasArroyo.Gage Inflow,"RIO CHAMA NEAR LA PUENTE, NM","RIO OJO CALIENTE AT LA MADERA, NM"
1980-02-12,4.305482,4.83665,8.838697,-2.2314546,-3.6232667,-2.033795,9.999106,4.718399,-7.3975716,1.2562312,-3.7377536,-1.9076328,3.9524393,9.160437,-0.79436857,-3.586523,-2.6782393,9.869551,-1.0879915,2.8658185
1980-02-13,5.7001204,5.9275103,9.632194,-2.2965455,-3.4952118,-8.400411,11.052142,5.19599,-7.8910713,1.7381965,-4.152282,0.15414241,4.680108,8.961245,1.1123625,-4.6426883,-9.418919,11.054237,0.6503189,4.5139956
1980-02-14,4.4596386,5.7750144,9.114237,-1.2636364,-2.1995013,-0.049025632,8.914821,2.6419613,-5.259893,2.388474,-2.2552536,0.5737312,5.2891374,8.475364,1.5756315,-1.8033785,-1.8030725,9.0454645,0.66055685,4.2027416
1980-02-15,5.1950603,6.238691,9.724818,-1.340909,-2.3645384,0.99528205,9.261071,3.4579134,-5.125036,2.4752252,-2.058913,-0.2535607,5.507264,7.274671,0.7944428,-0.9429962,-0.1256847,9.113503,0.02202762,4.2285438
1980-02-16,4.4943376,6.602197,8.652122,0.5354545,-0.22655863,1.348154,9.553572,2.5394664,-0.17789286,4.8791795,0.6830435,-0.47855568,6.499434,7.5088325,0.34554237,3.1821454,0.4723015,9.744357,-0.29359826,3.1142457
1980-02-17,2.0613856,4.3769703,7.817778,-0.4169091,-1.1626433,1.8966666,7.658214,0.60232216,-2.4443214,2.754058,-0.71826094,0.1745837,4.8723044,6.8363214,0.5783804,2.1466463,0.9331185,7.730839,0.005259365,2.7053347
1980-02-18,3.8356025,6.098464,11.0719185,-1.5956364,-2.6365585,0.9606666,12.956248,4.324625,-4.7248573,2.9910865,-2.1244566,-0.40824473,6.1996226,10.994513,0.62172365,1.6928854,-0.87226695,13.061992,-0.3193526,3.59746
1980-02-19,3.755,4.4877524,11.611044,1.7963637,0.9834164,0.9225127,12.139465,4.595,2.0728214,3.6276762,2.350942,-0.56105316,5.3250675,9.849215,0.6518425,4.114944,-0.82128876,12.243713,0.24801521,3.999049
1980-02-20,4.2818074,5.8914433,9.3084345,1.598909,0.8686534,2.2199485,8.551607,2.6663315,0.77375,1.7702775,1.7089854,-0.12206621,3.957116,7.801359,0.75383353,2.9948459,0.9263176,8.580599,0.43896237,3.3769393
1980-02-21,2.516807,3.9354622,7.4769077,-2.2778182,-3.300125,1.8512307,7.71125,0.96967787,-3.581321,0.6827977,-1.9663407,-3.0320463,3.49624,6.4205995,-1.9236553,1.0424414,0.80516684,8.133818,-2.8748643,1.5271466
1980-02-22,0.20891567,2.4899216,7.913357,-0.55890906,-1.5496758,-0.70584613,9.711429,1.5995239,-3.3990357,1.6576993,-1.3835506,-0.5869709,3.2428975,8.722276,0.6056018,-0.14339085,-1.4800575,9.949924,-0.4547786,3.2332995
1980-02-23,4.5840964,5.1863017,10.305767,-3.2265453,-4.693566,-3.1456926,11.710893,2.7647116,-8.509929,1.3501966,-4.758152,-2.6520061,4.346348,9.878056,-1.3795096,-5.1398153,-4.675121,12.023847,-1.978986,2.4871202
1980-02-24,3.8695178,3.9580228,9.578434,-3.4592726,-4.759775,-2.5370767,10.826072,4.013841,-8.797643,0.5791676,-5.0046735,-2.885005,3.1053772,9.209225,-1.7565675,-4.867312,-2.4877443,11.156213,-2.2772298,2.328985
1980-02-25,6.843494,7.6080794,11.202182,-0.54036367,-1.8488529,-0.883282,12.665536,6.72275,-6.2290716,5.4992256,-2.3606887,0.25919756,7.467278,11.307489,1.6665081,-2.881751,-0.71444184,12.930974,0.9498809,5.2963285
1980-02-26,9.395,9.517347,14.128581,1.853818,0.5722444,5.217539,15.565893,8.862116,-3.5148568,6.226115,0.24786228,2.376349,8.872063,13.197472,3.2499108,0.41406912,5.397445,15.716482,2.9512663,6.3907228
1980-02-27,13.868614,14.764629,17.323221,3.5703635,2.430798,4.004718,18.47893,11.528274,-1.6906786,10.676439,1.9385872,5.0086365,13.985026,16.472559,6.220148,1.8351419,3.444442,18.629553,5.284212,9.735032
1980-02-28,16.363073,15.631052,18.331596,3.7945457,2.650848,3.0855386,19.071428,13.252784,0.25164285,11.484081,2.9931884,5.1408024,14.284771,17.233685,6.635319,3.6685452,1.8066744,19.195839,5.844598,10.774235
1980-02-29,8.436265,9.327724,14.814221,2.4479997,1.403666,-2.7650256,15.959823,7.8790526,-4.112357,8.710797,-0.06420292,6.3255067,9.369864,15.002578,7.451159,-1.3904316,-3.2582278,16.531466,6.464588,9.508964
1980-03-01,0.4986144,2.4897723,8.51012,-0.05,-1.3292768,1.4369231,9.6875,3.2891443,-4.5191784,2.4110057,-1.1668841,0.7989869,2.8754041,11.734843,2.1215005,0.66551167,2.3190677,9.962544,1.3313091,4.6326194
1980-03-02,8.233314,10.341081,11.124147,0.24272725,-0.9973815,0.502,11.0225,7.054298,-3.8434644,7.2679195,-0.812029,1.7335306,9.885445,11.872586,3.281709,0.86487055,0.7181588,11.142321,2.059234,6.386689
1980-03-03,7.4745183,8.704346,13.184767,-0.47236362,-1.0681796,-2.0737436,14.36875,4.641423,-4.3535714,5.704231,-1.7997825,2.6224372,8.430027,11.9999,4.304562,-2.2285695,-2.9190907,14.801782,2.5221705,7.2732515
1980-03-04,2.0003011,2.2608678,10.462694,-2.887273,-3.9660351,-1.8869232,11.160714,2.1400912,-7.603464,0.99545664,-4.154058,-1.799659,2.8053236,8.771036,-1.1141456,-2.9095314,-3.352336,11.493413,-1.7839315,1.006711
1980-03-05,6.139879,6.508521,11.595507,-2.0525455,-3.1904738,-3.1786666,12.670179,5.7444854,-6.8082857,2.8179884,-3.3410866,-1.1626781,6.2631536,10.967084,-0.29023772,-2.6575832,-4.987814,12.837529,-1.1236649,2.6190968
1980-03-06,6.303494,6.857276,13.255978,-1.7521819,-2.9491525,-2.9613845,14.99125,5.6688027,-4.000036,3.4979882,-2.0309782,-1.0215346,6.591927,12.700154,0.3593314,-0.46641186,-4.796317,15.346722,-0.44698727,3.8195274
1980-03-07,2.5432532,3.0509605,11.553236,-0.65909094,-1.7340149,-2.2613847,12.806964,3.115558,-4.315858,0.3494797,-1.763442,-1.6986058,2.2488678,10.6433735,-1.3086925,-2.3251665,-4.1597586,13.4045515,-0.9150214,1.9643676
1980-03-08,5.4093375,5.2574964,10.540484,-3.366909,-4.604439,-2.3582563,11.394821,3.65163,-8.355714,0.19549131,-4.7469206,-2.8315547,3.781779,9.554095,-1.9209656,-3.9568927,-3.9032104,11.758772,-2.4326417,1.5101701
1980-03-09,5.8103614,5.998464,11.340806,-1.6667272,-2.948479,0.15256411,12.320892,5.522572,-7.003035,2.3376415,-3.2415214,-0.8983751,5.212709,10.906989,0.084561646,-3.1353269,0.17608748,12.52994,-0.54909575,2.9928532
1980-03-10,9.092108,10.711693,11.766748,-0.20963627,-1.3350623,1.6786155,12.020179,6.0822306,-4.2667503,6.8439074,-1.0746378,1.0862286,10.38504,10.672614,2.336449,2.0332181,3.0643268,12.286034,1.3900858,5.588369
1980-03-11,3.0116267,6.0139685,9.999085,0.8389091,0.09149627,-0.9036923,10.250358,2.7812214,-1.1197857,5.3466706,0.25003627,1.4171214,6.0907817,9.5155,2.3741455,1.601751,0.123348646,10.180598,1.4717944,4.594559
1980-03-12,1.0563854,2.3954766,7.986608,-4.49,-5.6564837,-4.127333,8.933393,1.1924423,-9.528893,-0.17810406,-5.9211955,-1.4698095,1.5776145,8.432166,0.9394502,-5.679359,-4.3855004,9.400016,-1.613622,3.357561
1980-03-13,7.084759,8.555932,12.985241,-0.6112727,-1.9138654,0.3931282,14.318749,6.9868317,-5.4060717,5.27622,-1.8133695,-0.21594787,7.9782476,13.367275,0.737682,-1.142725,0.22494821,14.429446,-0.23387904,4.1379437
1980-03-14,10.7626505,12.385406,15.940474,2.3427272,1.1452368,2.093641,17.832857,10.392678,-2.8972857,9.626844,0.7369565,3.2547843,12.313909,16.898653,4.347816,0.92633796,1.9562601,17.97852,3.7418895,7.8276143
1980-03-15,7.1483727,8.107461,15.855438,1.7487274,0.49127173,-1.4400513,17.133392,9.851948,-3.0438929,7.1122084,0.25974643,3.246209,8.873747,15.719794,4.683106,1.4929101,-0.77079403,17.312126,3.854988,8.01864
1980-03-16,3.7118075,5.863976,12.404058,-0.3925454,-1.2334164,-0.34594876,14.094644,6.044572,-4.4934645,5.3126707,-1.8193476,1.7240821,6.560957,12.602494,2.6776524,-2.1015415,0.5448447,14.445675,2.1529655,5.552189
1980-03-17,7.5757837,7.312866,10.968036,-1.9765455,-3.3850377,3.797231,10.770714,6.064923,-7.465392,3.8261042,-3.5694566,-1.6146541,5.9978976,10.119712,0.16462111,-2.6370902,3.3775141,11.120718,-0.8133746,4.5243835
