date,AboveMcClure.Gage Inflow,EmbudoCreekAtDixon.Gage Inflow,Galisteo.Gage Inflow,LittleNavajoRiver.Inflow,NavajoRiver.Inflow,NorthClearCreekBelowContinentalReservoir.Gage Inflow,NorthFloodwayChannel.Gage Inflow,NrJemez.Gage Inflow,PlatoroInflow.Inflow,RedRiverBlwFishHatchery.Gage Inflow,RioBlanco.Inflow,RioLosPinosAtOrtiz.Gage Inflow,RioPuebloDeTaosAtLosCordovas.Gage Inflow,RioPuerco.Gage Inflow,RioSanAntonioAtOrtiz.Gage Inflow,SouthFork.Gage Inflow,ThirtyMileBridge.Gage Inflow,TijerasArroyo.Gage Inflow,"RIO CHAMA NEAR LA PUENTE, NM","RIO OJO CALIENTE AT LA MADERA, NM"
1980-01-01,-6.9640365,-10.882617,-7.372833,-19.341091,-19.055761,-26.714874,-8.258929,-10.083961,-21.428534,-20.16051,-21.28826,-18.578167,-16.572306,-10.791578,-17.742687,-27.36423,-26.412106,-8.068533,-17.41696,-14.829564
1980-01-02,-12.085543,-14.196799,-8.795724,-17.827818,-18.027481,-28.053793,-8.028749,-13.122605,-25.966465,-19.542845,-22.008947,-14.889247,-17.12973,-9.263285,-14.564161,-27.056684,-28.359137,-7.9643264,-13.904014,-13.465494
1980-01-03,-14.328615,-18.904438,-10.684435,-24.85491,-26.785862,-32.54313,-10.021607,-17.274092,-32.271965,-25.84319,-27.563986,-26.491667,-23.07108,-11.101094,-25.392126,-29.543837,-33.455547,-9.86286,-24.177063,-20.237179
1980-01-04,-9.877409,-13.181585,-9.745329,-24.279455,-26.309175,-14.533896,-9.921071,-14.109405,-29.400034,-21.854416,-25.254747,-26.435434,-18.02833,-12.526647,-24.937922,-23.717016,-14.542589,-9.569865,-24.419271,-19.563623
1980-01-05,-6.9218073,-11.00229,-7.0344152,-20.073092,-19.717455,-26.601332,-7.598929,-11.078668,-22.227999,-17.85578,-21.677391,-17.69022,-14.763706,-10.453746,-17.448513,-26.56419,-27.592335,-7.233264,-17.280548,-15.376844
1980-01-06,-3.4350002,-7.199488,-3.6304457,-14.597272,-14.820748,-12.295383,-5.0873213,-7.4463944,-15.178606,-16.625593,-14.927464,-15.383591,-13.158086,-8.547404,-15.981396,-15.410937,-11.425374,-5.070958,-14.907226,-13.429277
1980-01-07,-6.7157226,-9.537581,-5.5285544,-16.788727,-16.957232,-20.00559,-2.08625,-5.474332,-17.941286,-8.54052,-17.797424,-14.947051,-9.09907,-4.6863594,-13.89309,-20.017076,-19.854637,-2.465524,-14.894565,-11.21619
1980-01-08,-3.763193,-5.5150924,-3.1511319,-17.188,-18.351595,-14.990666,-2.6225,-4.9749517,-20.453856,-8.873468,-18.340763,-15.959168,-7.5654984,-3.4366689,-13.865349,-18.73952,-15.213521,-2.8466616,-15.459324,-10.134404
1980-01-09,-7.6150603,-8.866998,-5.3731747,-14.886182,-16.180773,-24.98487,-4.6492853,-4.4342213,-24.252893,-10.750219,-18.91518,-11.261364,-9.961429,-4.936228,-10.342586,-23.43683,-24.228136,-4.917245,-10.495939,-8.514245
1980-01-10,-2.3377712,-5.098969,-1.0245193,-11.802728,-13.800075,-14.756358,-0.35232142,-3.1891975,-16.899359,-9.68681,-13.395181,-13.224543,-8.149784,-0.66088337,-11.949748,-13.212675,-12.99221,-0.40670657,-12.017916,-8.549219
1980-01-11,-9.538675,-9.434744,-3.9326937,-14.908909,-15.765736,-25.683025,-2.1005356,-8.382937,-23.543676,-6.8540926,-18.568695,-9.056992,-7.9091244,-1.6777723,-9.766449,-21.681505,-25.178436,-1.836482,-9.27942,-10.863251
1980-01-12,-8.216445,-8.256187,-4.5314455,-9.668181,-11.516583,-15.073282,-3.780536,-5.323091,-17.805573,-6.662035,-12.710289,-10.089017,-7.7895007,-2.412791,-9.8704605,-17.85593,-12.071058,-3.7142665,-8.651624,-8.830441
1980-01-13,-2.4595783,-5.4284062,0.291031,-4.4716363,-6.072569,-12.047231,0.6778571,0.68551445,-10.804071,-4.21252,-6.879746,-6.8291674,-5.2198386,0.16423908,-7.018128,-12.388718,-10.684269,0.95398206,-5.2931266,-5.61805
1980-01-14,-0.13295181,-1.9114721,-0.83622855,-5.3454547,-5.8741646,-14.551743,0.33946425,-1.6008606,-9.825036,-7.0110865,-7.4335866,-4.2001405,-4.755431,-1.5054493,-5.132288,-11.97259,-13.537734,0.03519461,-3.7781725,-4.5365143
1980-01-15,-4.1628914,-3.080882,0.72397286,-6.445818,-7.002195,-14.2096405,0.9167858,-5.6324186,-11.187,-2.7841618,-8.481413,-3.8100703,-2.9898922,-0.62499315,-3.2869835,-10.628928,-13.307962,1.0620509,-3.8615181,-2.2593942
1980-01-16,-5.872049,-7.442226,-3.3835235,-13.503453,-14.994888,-24.419231,-2.0094643,-7.6185045,-20.866465,-13.026256,-16.423042,-10.884674,-10.182695,-3.2278996,-9.486806,-19.380371,-24.806053,-1.9137425,-9.406416,-7.5256486
1980-01-17,-6.9203615,-8.314673,-4.6522326,-15.713636,-17.349726,-23.863129,-2.550893,-8.09765,-22.696142,-13.418647,-18.250072,-14.373511,-10.96217,-4.13858,-12.663209,-20.30884,-24.437214,-2.3503742,-13.045421,-9.648841
1980-01-18,-5.6560836,-6.211323,-3.9244342,-10.965272,-12.244762,-19.455076,-1.699107,-6.464303,-16.17175,-9.112404,-13.040797,-10.751344,-7.54159,-1.922028,-9.311589,-14.736017,-18.865856,-1.7342964,-9.661133,-6.9297767
1980-01-19,-4.494699,-5.998392,-2.288558,-13.428546,-14.920349,-21.47569,-1.8232142,-4.688466,-19.843466,-9.731388,-15.591668,-11.108065,-7.6319413,-3.5329273,-10.866656,-17.133192,-21.75101,-1.9273802,-10.533989,-8.141546
1980-01-20,-10.629638,-11.3382015,-4.787182,-15.330182,-16.657257,-25.988256,-3.5580356,-6.973803,-21.615929,-12.80556,-17.639421,-13.470752,-11.923963,-4.480094,-13.281768,-19.441763,-26.406664,-3.87988,-12.803936,-10.229517
1980-01-21,-11.064338,-14.032047,-6.4517093,-25.151272,-26.217058,-33.48349,-5.8908925,-12.608376,-31.469145,-19.414473,-27.601377,-18.413149,-17.621185,-6.592578,-16.762094,-29.174784,-34.316536,-6.1768565,-18.238867,-12.948619
1980-01-22,-13.529638,-13.934801,-6.6027827,-25.511816,-27.01975,-33.651844,-5.0023217,-14.328861,-32.61275,-18.17755,-28.203623,-20.575436,-15.430729,-8.236839,-18.723818,-30.255833,-33.992695,-4.88786,-20.35036,-14.642221
1980-01-23,-15.523373,-17.873627,-9.482973,-26.574726,-28.178032,-34.70554,-9.638036,-16.996468,-33.625675,-23.749525,-29.221706,-24.49003,-20.637993,-10.861258,-22.399393,-31.16073,-35.068653,-9.6981735,-23.187548,-17.979826
1980-01-24,-11.774518,-14.071217,-8.805844,-25.854364,-27.277306,-31.602716,-8.865178,-15.427282,-32.06139,-22.039896,-28.30906,-23.677502,-18.238222,-10.888271,-22.338232,-29.54661,-31.901419,-8.54491,-22.575508,-17.64917
1980-01-25,-9.739638,-12.102612,-7.2015853,-22.412365,-22.551922,-28.11713,-6.9196434,-12.208965,-25.022892,-18.857525,-23.944057,-18.728416,-15.314716,-9.918416,-17.008379,-25.602097,-29.157455,-6.879087,-18.223633,-12.833114
1980-01-26,-6.603072,-9.225356,-6.452,-15.338727,-15.6655855,-14.01723,-4.3682146,-7.184466,-14.715679,-15.905561,-15.181231,-16.709469,-12.617454,-6.410017,-15.15208,-14.769679,-14.920046,-4.4703293,-15.105617,-10.500308
1980-01-27,-5.022831,-5.6721416,-5.302942,-12.681455,-13.702992,-11.78841,-3.23625,-6.494317,-15.312035,-6.8141036,-13.420869,-13.560582,-6.630485,-5.515306,-12.641709,-12.819027,-11.836491,-3.3967066,-12.803056,-8.883049
1980-01-28,-4.296867,-4.76527,-4.00731,-11.530183,-11.875735,-12.494205,-1.3296427,-4.118808,-11.479894,-5.3729596,-11.588587,-13.153811,-5.003733,-3.3611846,-13.98569,-11.158213,-12.637791,-1.4060478,-13.121909,-10.895877
1980-01-29,-9.117047,-6.445712,-3.693655,-11.710363,-13.190424,-17.795385,-1.9323214,-5.107039,-17.553965,-4.2115493,-13.81645,-10.895256,-4.4520216,-3.1636422,-9.021353,-16.273674,-18.225788,-2.528578,-9.893784,-6.1357813
1980-01-30,-4.2085543,-2.970811,-0.89972484,-10.295273,-11.586883,-12.991744,1.0442857,-3.3627694,-17.080536,-2.9485087,-12.727501,-8.433882,-2.3925338,-0.6677431,-7.2568946,-14.248914,-13.483694,1.3369162,-8.070824,-4.636966
1980-01-31,-9.750904,-10.508165,-6.700601,-24.11073,-25.359278,-34.053078,-3.982857,-12.585971,-30.535858,-16.324429,-26.597645,-19.304655,-13.256644,-3.8023622,-16.13202,-28.330975,-34.211376,-3.908024,-18.40542,-11.330596
1980-02-01,-7.6583133,-11.897418,-6.436469,-23.443634,-23.944115,-29.80877,-5.2460713,-12.719284,-27.965216,-20.698822,-25.719458,-21.758554,-17.139515,-5.716224,-21.669376,-26.5963,-29.553154,-4.9118114,-20.522226,-16.662142
1980-02-02,-6.359699,-10.6284075,-5.2269726,-20.97382,-21.432993,-26.127539,-5.7362504,-12.356625,-23.842215,-18.656092,-22.396559,-20.81063,-14.734285,-6.0150366,-20.552677,-23.397041,-24.988815,-5.583024,-19.525278,-16.185509
1980-02-03,-4.828614,-7.867312,-5.0146747,-18.737635,-19.002518,-27.333946,-4.7455363,-9.5126295,-21.626822,-14.17378,-20.434494,-18.12672,-11.207776,-5.7522984,-18.296553,-21.747448,-27.697744,-4.725015,-16.960018,-13.3843775
1980-02-04,-4.134096,-6.645199,-4.1634107,-13.416364,-13.754264,-15.213078,-3.41875,-5.875332,-12.383072,-11.277191,-13.367754,-16.934875,-9.237183,-5.2768764,-16.848455,-11.483674,-14.688296,-3.67985,-15.785149,-11.869989
1980-02-05,-8.057651,-9.81946,-6.6834073,-23.251272,-23.767506,-28.284975,-5.9542856,-12.367721,-27.050106,-15.794427,-24.85366,-20.711243,-12.497088,-7.376632,-19.405142,-24.825684,-29.131481,-5.9559727,-20.071573,-14.625116
1980-02-06,-5.2498794,-7.8940687,-5.812233,-21.676727,-22.216486,-26.806616,-5.3310714,-9.074457,-25.317823,-15.731722,-23.490437,-20.022398,-11.781699,-6.6593018,-19.345201,-23.664366,-27.202059,-5.779731,-19.06255,-14.020574
1980-02-07,-5.727289,-7.685811,-3.1592753,-15.46,-17.003069,-23.47959,-2.5655358,-9.5694895,-22.040678,-11.889688,-17.737356,-15.503792,-9.473141,-5.237411,-14.630119,-19.676487,-23.125534,-2.399012,-14.388858,-11.621083
1980-02-08,-15.118132,-15.308159,-10.000578,-18.155273,-19.708878,-28.38728,-7.8158927,-12.826179,-25.104645,-19.964554,-20.722536,-15.778025,-17.311186,-8.235921,-15.866092,-23.37476,-28.683775,-8.235853,-15.236192,-13.954831
1980-02-09,-15.311206,-17.731728,-13.48832,-25.540728,-27.090424,-34.939384,-12.875894,-16.390802,-32.36693,-24.354868,-28.138731,-25.192797,-21.448626,-14.176736,-24.069078,-30.176855,-35.68993,-12.841841,-23.745865,-20.152493
1980-02-10,-13.642711,-16.339252,-11.846465,-25.704727,-26.6996,-29.304768,-11.642678,-17.577818,-29.444323,-23.29363,-27.052608,-25.044844,-20.03132,-15.007024,-23.849703,-27.527288,-31.596457,-11.696841,-23.81408,-19.87077
1980-02-11,-13.33759,-15.488955,-10.818445,-25.123455,-25.773989,-28.193333,-9.704107,-16.54551,-27.893356,-22.276508,-26.281267,-24.518154,-18.65287,-12.483958,-24.123953,-26.25074,-29.53138,-9.610569,-23.718449,-20.353624
1980-02-12,-10.737891,-12.960818,-9.651516,-22.770182,-23.231997,-27.178974,-7.5596423,-13.940317,-25.093107,-19.854742,-24.014095,-22.36953,-16.619219,-10.639393,-21.857504,-24.581776,-28.85404,-7.663982,-21.119015,-17.080593
1980-02-13,-5.948012,-7.772788,-6.220748,-24.121635,-24.889578,-27.804256,-5.9869647,-10.752044,-26.981926,-9.994069,-25.490036,-21.858114,-9.4380455,-8.292611,-20.278423,-24.323244,-28.984856,-5.8821554,-21.529598,-14.939325
1980-02-14,-2.6550603,-5.0761237,-1.7575504,-10.969274,-13.641022,-13.170155,0.51535714,-3.3755722,-16.258608,-8.141988,-12.000507,-13.633892,-6.6687064,-1.9005867,-12.728455,-11.953872,-10.503419,0.2712126,-12.388939,-9.868788
1980-02-15,-0.4807831,-2.4746232,1.9814417,-9.699272,-11.122494,-18.83959,2.6976788,-1.8254374,-16.100893,-3.8725781,-11.97453,-9.514443,-3.736523,-1.3143857,-8.915468,-13.972343,-19.046963,2.8016167,-8.515484,-6.7857914
1980-02-16,-6.669458,-6.9141536,-3.1200814,-10.767636,-12.34167,-19.07805,0.25589284,-3.1434376,-17.551144,-6.0569253,-13.221739,-11.488848,-6.1131406,-1.3504307,-11.087534,-15.233626,-19.59206,0.053188615,-9.790428,-8.451233
1980-02-17,-3.2792168,-4.786949,-2.1815233,-12.859637,-14.308928,-20.09882,-0.23035714,-4.1474953,-19.411999,-8.376381,-15.098985,-11.298275,-6.7512937,-2.1143293,-9.945409,-16.314674,-20.272566,-0.29203594,-9.66546,-6.480197
1980-02-18,-0.6398795,-2.423926,1.2084224,-10.630181,-12.052942,-18.76759,1.5935714,-1.9572692,-17.394537,-3.9485781,-13.067427,-8.295727,-3.6865232,-0.26308912,-7.9581275,-14.808544,-18.512175,1.4993563,-7.198872,-4.9079065
1980-02-19,-5.677229,-5.6613374,0.7554923,-9.534364,-10.314164,-18.147743,3.0955358,-1.914721,-16.224,-4.807179,-12.055072,-6.031504,-4.737534,-0.1780619,-7.055691,-14.009321,-18.282255,2.949641,-5.584298,-5.2710786
1980-02-20,-4.507108,-4.770271,0.31460467,-10.8338175,-12.317456,-13.837795,1.0457143,-4.6403217,-16.993643,-6.1372137,-12.799819,-10.978686,-4.450607,-2.0752783,-10.216374,-13.543749,-14.082187,1.1357186,-9.824793,-7.4523225
1980-02-21,-4.2065663,-4.7808957,-1.0544611,-12.533454,-13.994638,-21.177383,-0.7844643,-4.483202,-19.378286,-6.700613,-15.094638,-12.374383,-4.9847035,-3.1757083,-11.540802,-17.326548,-22.033176,-0.8639371,-10.864754,-8.235367
1980-02-22,-4.6013255,-5.6644244,-0.43637985,-12.945455,-14.614189,-21.406563,0.20250002,-5.358908,-20.136929,-7.3225784,-15.6122465,-13.315877,-7.189946,-3.2994382,-12.380625,-18.046227,-21.668343,0.36233535,-11.71396,-8.902982
1980-02-23,-5.6275296,-8.019253,-4.70669,-20.341272,-21.53212,-25.822256,-4.7937503,-12.132846,-25.910358,-15.379884,-22.227755,-18.594885,-12.134905,-6.955628,-17.216984,-22.560802,-27.023567,-4.5537424,-18.15856,-13.438146
1980-02-24,-12.460361,-13.253158,-6.0648327,-23.741999,-24.89359,-31.939436,-5.837143,-14.111049,-29.611786,-18.607271,-25.896992,-21.75334,-15.764906,-6.32554,-20.273924,-26.867683,-32.784508,-5.6072006,-20.909063,-15.974515
1980-02-25,-10.224277,-12.666331,-6.334899,-24.805456,-25.909302,-34.32554,-5.064107,-13.62263,-30.621355,-20.050613,-26.99663,-22.431393,-16.899744,-7.174832,-20.893417,-28.265833,-34.532394,-5.0106735,-21.403008,-15.920522
1980-02-26,-5.2543974,-9.065,-5.7124453,-21.76,-22.831448,-30.409487,-4.7708926,-10.47874,-27.236359,-17.488092,-23.690943,-19.344784,-13.933289,-6.7999067,-18.648901,-24.505732,-30.666468,-4.5197453,-18.53228,-14.3089905
1980-02-27,-2.9581325,-5.634751,-3.2354844,-19.307093,-20.369751,-27.95523,-2.7537498,-4.066029,-24.965572,-11.861954,-21.350363,-14.98284,-9.770863,-5.2284713,-14.687369,-22.24418,-28.103107,-2.5472157,-14.336811,-10.199208
1980-02-28,-3.4366264,-5.727247,-1.8441201,-18.557636,-19.68332,-27.323383,-1.2275001,-7.2177353,-24.303572,-10.756221,-20.641014,-14.233741,-8.870661,-4.858655,-12.787638,-21.733528,-27.411333,-0.6594761,-14.065582,-8.710792
1980-02-29,-3.0198793,-4.616237,-0.37110466,-16.111818,-17.127457,-20.637589,2.2601788,-5.807351,-21.33525,-7.3415494,-17.850578,-13.945336,-7.0121703,-1.9714212,-12.876421,-17.945807,-19.616398,2.6849701,-13.559396,-9.134676
1980-03-01,-10.585121,-9.065427,-7.634326,-18.742727,-20.000423,-26.829384,-6.7089286,-12.352462,-24.828823,-11.881758,-20.957174,-15.960722,-10.0218315,-6.676698,-13.424561,-22.036177,-27.603958,-6.8121257,-15.06238,-10.394122
1980-03-02,-12.458674,-12.241059,-9.202065,-18.853636,-20.286484,-26.438871,-7.46125,-12.452264,-25.086355,-13.297687,-21.065252,-17.944162,-12.680243,-4.7175384,-16.728216,-22.268583,-26.567835,-7.800943,-17.068386,-13.310972
1980-03-03,-3.1559036,-5.1400566,-1.8406783,-12.1552725,-13.972618,-18.401897,-2.272143,-6.1428895,-18.0435,-7.264185,-14.194457,-12.694815,-6.43279,-2.4127336,-12.132095,-14.463254,-18.386906,-2.6673653,-11.878639,-10.126869
1980-03-04,-10.898735,-9.433713,-3.105058,-12.494545,-13.861048,-20.149181,-0.21767858,-5.0443892,-19.680964,-7.153075,-15.20971,-7.3857675,-8.150499,-1.2524302,-6.0831203,-17.470085,-20.019136,-0.07477546,-7.0998335,-5.084182
1980-03-05,-3.7325902,-4.7430725,-4.0886393,-14.816728,-16.26242,-23.351128,-3.3775,-6.7096825,-21.885036,-7.9969254,-17.566883,-14.241625,-6.541428,-4.601195,-13.125781,-19.864502,-24.766111,-3.2168565,-12.584902,-9.526599
1980-03-06,-0.92530113,-2.1445804,-0.44518608,-12.464001,-13.714165,-14.789743,0.70714283,-4.2697163,-18.326,-4.6479306,-14.416014,-11.473811,-3.0066175,-1.7577102,-10.609302,-15.41884,-13.76076,0.7684282,-10.8107,-7.9942827
1980-03-07,-7.2754817,-7.221024,-2.07393,-11.32,-12.804788,-16.725334,-0.4583929,-7.6808276,-17.298964,-8.734359,-13.260979,-12.027463,-8.446792,-3.179511,-11.922972,-14.664956,-17.108988,-0.06595809,-10.940276,-9.751461
1980-03-08,-7.609759,-9.704075,-5.2801275,-20.566362,-21.826582,-26.483076,-5.0367856,-8.713197,-26.505035,-14.597988,-22.691631,-18.952116,-12.143436,-7.575392,-16.926077,-23.34693,-27.733465,-4.744491,-17.497044,-12.031399
1980-03-09,-5.184277,-7.7287345,-3.9818332,-21.831818,-22.988905,-27.87877,-3.7910714,-10.227403,-27.547607,-13.70429,-23.852394,-19.580523,-11.391388,-7.825284,-17.721708,-24.479223,-29.17107,-3.4592812,-18.89303,-12.51552
1980-03-10,-4.1313853,-7.2740464,-3.857438,-22.11291,-23.34127,-29.707026,-3.5941072,-10.161111,-28.02886,-13.415051,-24.281813,-20.483799,-11.355957,-6.126254,-19.104828,-25.15519,-30.817526,-3.139431,-19.470789,-14.147725
1980-03-11,-6.17753,-6.1206126,-0.36495352,-14.437454,-15.72778,-23.459538,1.5430357,-4.750067,-20.596249,-6.252023,-16.64652,-13.2532,-5.8176146,-1.3876752,-12.0385,-18.072306,-23.760025,1.6718863,-12.339549,-8.869171
1980-03-12,-7.349277,-7.443848,-0.46587595,-12.516728,-13.984862,-22.13005,0.92767864,-6.7751923,-19.904392,-6.0125318,-15.317572,-9.018556,-6.9049196,-1.0190383,-8.735632,-18.1919,-21.24565,1.2109731,-9.063788,-9.121434
1980-03-13,-8.770481,-10.771522,-7.164535,-24.39091,-25.710571,-31.367794,-6.732679,-13.771846,-30.084358,-13.370671,-26.307535,-22.341814,-12.810796,-8.36797,-20.092718,-26.845016,-32.103256,-6.4880238,-21.8375,-14.976493
1980-03-14,-3.3231325,-5.41037,-4.1081667,-20.552,-21.903767,-28.226051,-3.3676784,-8.869067,-26.5355,-9.098693,-22.639673,-19.415287,-7.541253,-5.5223527,-18.01153,-23.590519,-28.49422,-3.2863624,-18.45596,-12.598572
1980-03-15,-1.438494,-2.9528594,-1.9194069,-15.957999,-17.314638,-24.52046,-0.29410717,-3.3059616,-22.394249,-6.389109,-18.332535,-13.192898,-5.127089,-2.7502587,-10.025765,-19.946524,-23.794556,-0.6245808,-11.72705,-5.6160626
1980-03-16,-7.7598786,-4.7502923,-1.6845697,-11.649272,-12.717732,-21.549795,-1.0948215,-7.4943366,-18.657715,-3.2417805,-14.321775,-4.8691177,-2.903423,-3.8081324,-4.0895987,-16.973293,-21.077883,-0.80514973,-5.6359305,-5.2507706
1980-03-17,-15.478434,-16.76202,-9.789961,-25.283817,-26.885338,-33.361027,-8.88875,-17.103706,-32.084717,-21.342716,-27.77895,-24.879408,-19.241726,-11.498612,-22.64902,-29.278543,-34.08369,-8.63009,-22.862736,-17.61117
1980-03-18,-7.4790964,-9.851025,-8.361907,-22.04382,-23.483067,-30.52046,-8.018035,-12.136933,-28.224178,-15.180682,-24.217499,-19.744253,-13.66717,-9.476412,-17.78315,-25.418077,-30.717928,-8.469641,-18.796669,-13.638981
1980-03-19,-2.839759,-4.7110596,-3.3325467,-13.766364,-15.307656,-24.05882,-2.6842859,-6.7082644,-20.638214,-5.5884743,-16.320618,-12.049439,-5.987372,-5.4649916,-9.004056,-18.77608,-23.399586,-3.1441917,-11.0402,-6.083725
1980-03-20,-6.896928,-7.7211595,-4.570636,-18.548546,-19.579178,-26.069946,-4.3407145,-7.9620905,-24.53268,-10.172682,-20.750181,-12.788546,-8.633045,-4.549612,-11.741694,-21.832245,-27.146631,-4.4098053,-12.696825,-9.175059
1980-03-21,-2.0053012,-6.096266,-2.3290038,-17.755455,-18.53631,-24.766308,-3.662857,-7.808154,-23.99,-10.043225,-19.999529,-12.658846,-8.982116,-6.3302097,-12.903879,-21.430716,-25.097961,-3.6751196,-12.534706,-10.868587
1980-03-22,-1.3022892,-4.454609,1.3021123,-14.635091,-15.954265,-15.072822,2.6012497,-5.3141446,-20.230608,-6.189619,-16.358913,-13.671544,-5.2611456,-1.2468982,-12.45214,-16.456707,-15.127169,2.9032185,-13.120242,-9.163325
1980-03-23,-5.68747,-6.161444,-3.2267172,-12.601454,-13.465437,-20.436205,-2.4544642,-6.949721,-19.569857,-9.125272,-15.470797,-9.358796,-7.2270756,-4.0948787,-8.933982,-16.711851,-20.760437,-2.4731886,-8.994869,-6.9794426
1980-03-24,-5.0832534,-9.385982,-4.555581,-18.906181,-20.53863,-26.118923,-5.17875,-9.432798,-25.443537,-18.477375,-21.156668,-19.291134,-14.503317,-6.870365,-18.477877,-22.462774,-26.65954,-5.6609282,-17.806515,-14.515771
1980-03-25,-7.6342173,-8.387965,-3.2851317,-11.542544,-12.55798,-18.862974,-1.8107144,-7.0686927,-18.56007,-13.6756525,-14.212428,-8.742056,-10.491375,-3.4519026,-9.050639,-16.946278,-17.949701,-2.0086977,-8.25189,-7.7339797
1980-03-26,-4.1537952,-6.275036,-3.2142944,-21.286182,-22.479923,-28.618614,-3.429464,-12.420298,-26.895214,-14.780325,-23.22,-19.716047,-10.229029,-5.283528,-18.341948,-23.788963,-30.372555,-3.166093,-19.18375,-14.337519
1980-03-27,-5.6723495,-3.3416712,-1.2211163,-12.927818,-13.791271,-22.427025,-0.9525,-9.956596,-19.535534,-4.412,-15.415761,-7.151314,-3.0543127,-3.1134999,-5.3200145,-17.383158,-20.152645,-0.5937425,-7.75615,-4.65051
1980-03-28,-6.4241567,-7.2575965,-3.0392132,-17.724363,-19.45955,-24.586514,-1.8503572,-10.836919,-24.96032,-12.227109,-20.394783,-17.20984,-9.3560915,-4.842384,-15.403254,-22.330406,-25.1242,-1.5979342,-15.842608,-11.698353
1980-03-29,-11.016205,-11.329019,-6.0998335,-17.34709,-18.647232,-19.244513,-4.8789287,-13.476658,-22.910463,-13.993884,-19.251703,-16.640093,-11.960769,-7.272963,-15.7955265,-19.036892,-21.13718,-4.8467665,-15.776459,-13.235373
1980-03-30,-12.152711,-13.248769,-6.402229,-19.554182,-20.781895,-25.165077,-5.6660724,-14.343924,-24.894215,-18.068659,-21.231922,-18.816391,-15.193706,-7.546681,-17.989613,-21.199963,-26.39374,-5.4447308,-18.079275,-14.714369
1980-03-31,-9.913493,-9.035896,-3.3373797,-13.018364,-13.556758,-20.474564,-3.9569643,-9.803264,-16.262035,-10.849954,-14.633369,-13.887563,-9.548315,-7.336915,-14.114889,-15.353737,-20.812222,-3.7053142,-13.453845,-10.740053
1980-04-01,-14.643193,-13.72207,-7.9851894,-25.638002,-26.885883,-30.92759,-9.713571,-17.329998,-30.592072,-19.7157,-27.19779,-24.220102,-15.5847435,-11.480206,-22.726969,-26.674524,-32.272694,-9.520763,-23.940262,-18.353157
1980-04-02,-8.143435,-8.095776,-4.21693,-11.018546,-12.259203,-16.945898,-2.4641073,-7.3561444,-16.410572,-8.474717,-13.034385,-11.642627,-7.602183,-4.9373317,-11.567786,-13.9591,-13.614741,-2.1862123,-10.736249,-9.823294
1980-04-03,-8.5371685,-9.280746,-4.405353,-18.924002,-20.174911,-25.956564,-5.281429,-12.810116,-24.937643,-12.786531,-21.05913,-18.028746,-10.61589,-8.067909,-17.00486,-21.95673,-27.64585,-5.1304793,-16.826311,-13.312704
1980-04-04,-8.061626,-7.8718143,-5.314837,-17.297636,-18.60728,-23.830462,-4.1417856,-10.319687,-22.97425,-10.713272,-19.161304,-16.397373,-8.766159,-6.426699,-15.315735,-19.607767,-25.007988,-4.366153,-15.8010845,-11.803634
1980-04-05,-4.040181,-5.73133,-1.8517209,-14.027819,-14.99379,-19.980206,-0.6605357,-4.870745,-19.6625,-9.359641,-16.008768,-12.734533,-7.4792857,-2.6451232,-11.986656,-16.531702,-20.87946,-0.82640713,-11.890928,-8.78447
1980-04-06,-0.77963865,-0.09530583,0.73708135,-9.229091,-11.145935,-14.849846,3.1705356,-0.8709327,-15.130036,-1.6112485,-11.310543,-10.396479,-0.4026954,-0.67658675,-8.984992,-13.650839,-14.1980095,3.3822606,-8.903851,-4.438751
1980-04-07,-1.9175301,-1.7808036,0.5887752,-10.648182,-10.168404,-19.978409,1.6555356,-4.193043,-16.342072,-4.116613,-13.946197,-4.9506717,-2.8521295,-0.84217715,-4.371144,-18.009296,-18.92412,1.2873502,-5.5422897,-3.7809243
1980-04-08,-10.201807,-10.11084,-6.1579146,-21.081636,-21.669052,-29.012,-5.2998214,-11.109337,-27.251322,-13.407953,-23.336777,-12.160732,-12.056321,-7.179094,-10.522554,-24.622871,-29.689262,-5.0441017,-12.920827,-8.75746
1980-04-09,-6.3820477,-8.203371,-4.700314,-17.99091,-19.23005,-26.820307,-3.648393,-8.910158,-24.118784,-12.736103,-20.199928,-14.626138,-10.803101,-5.665963,-14.430239,-21.604376,-27.089205,-3.7142963,-14.150405,-10.985218
1980-04-10,-0.16867469,-2.8543315,-0.8209418,-15.741273,-17.052069,-21.281641,-0.36035714,-4.3024755,-21.583357,-8.818913,-17.701122,-14.006099,-6.3581667,-2.2252543,-13.454755,-18.571875,-21.047503,-0.5153293,-13.606301,-10.161897
1980-04-11,-3.99494,-6.645363,-1.4978217,-14.479091,-16.016485,-21.891129,-2.1682143,-8.150471,-20.530502,-11.184901,-16.442064,-14.799659,-8.49318,-3.8757067,-14.2318125,-17.575623,-21.87496,-1.8608683,-13.887525,-11.345888
1980-04-12,-8.214277,-9.535938,-4.3110814,-15.870363,-17.323416,-26.868052,-3.3076787,-6.9805436,-22.851715,-12.690196,-18.54348,-15.489138,-10.1592865,-4.102596,-14.740607,-21.344723,-27.237698,-3.7090871,-13.958582,-11.568407
1980-04-13,-12.171626,-13.268285,-8.083997,-19.280363,-20.096659,-26.727434,-6.378036,-12.787284,-26.18407,-18.985016,-22.450907,-17.518154,-15.7858095,-6.9033237,-18.204903,-23.6317,-27.423681,-6.700209,-16.382132,-14.683885
