date,AboveMcClure.Gage Inflow,EmbudoCreekAtDixon.Gage Inflow,Galisteo.Gage Inflow,LittleNavajoRiver.Inflow,NavajoRiver.Inflow,NorthClearCreekBelowContinentalReservoir.Gage Inflow,NorthFloodwayChannel.Gage Inflow,NrJemez.Gage Inflow,PlatoroInflow.Inflow,RedRiverBlwFishHatchery.Gage Inflow,RioBlanco.Inflow,RioLosPinosAtOrtiz.Gage Inflow,RioPuebloDeTaosAtLosCordovas.Gage Inflow,RioPuerco.Gage Inflow,RioSanAntonioAtOrtiz.Gage Inflow,SouthFork.Gage Inflow,ThirtyMileBridge.Gage Inflow,TijerasArroyo.Gage Inflow,"RIO CHAMA NEAR LA PUENTE, NM","RIO OJO CALIENTE AT LA MADERA, NM"
1980-01-29,0.0,8.700747,3.9124613,33.468365,38.32304,10.861025,3.5608928,7.62999,46.29075,11.374348,39.127068,33.78975,10.886874,1.0840647,31.572199,33.864414,21.942772,3.398338,33.15979,19.813284
1980-01-30,14.994097,1.7427098,11.6834345,18.151636,22.545238,0.0,13.460536,11.8224325,17.34675,1.1512023,18.343046,8.904674,0.09083557,4.400043,5.2321396,9.716004,0.08609896,11.947934,16.293941,6.797285
1980-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0585957,0.0,0.0,5.6582174,0.0,0.0,0.0,3.1400619,3.2278218
1980-02-07,0.3023494,3.0268993,4.1173134,0.0,5.650025,0.0,1.1944643,2.1362019,0.0,2.4149249,0.0,6.670431,1.8446765,2.3463943,6.4245462,0.0,0.0,1.48747,6.780214,4.932503
1980-02-08,7.968735,1.6617283,5.8516164,0.0,0.0,0.0,1.57625,2.2643363,0.0,0.0,0.0,0.0,0.0,0.92616826,0.0,0.0,0.009758342,2.1637726,0.0,1.344947
1980-02-09,0.0,0.0,0.737283,0.0,0.0,0.0,2.6105359,0.11618749,0.0,0.0,0.0,0.0,0.0,0.36416122,0.0,0.0,0.0,2.9733982,0.0,0.0
1980-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-13,0.0,0.0,0.68842643,17.184908,18.414888,0.84851277,0.0,0.0,17.8675,0.017895954,19.439602,14.944434,0.0,0.0006401,13.694205,4.8251786,5.7838435,0.0,13.6294,5.692928
1980-02-14,6.268795,6.069196,4.9684186,29.100546,31.190199,9.085744,4.567322,7.8858557,21.25668,7.0139422,26.24127,22.95328,5.943962,7.5083833,18.400312,0.4565968,16.953833,3.43512,22.361153,11.64484
1980-02-15,6.5474095,3.1650784,6.5863953,27.626362,28.329277,19.865948,8.550179,12.223053,6.8003926,1.7734104,11.979529,16.90698,0.2879515,10.500716,12.205707,0.0,23.106455,7.457784,18.166874,8.259569
1980-02-16,4.4815664,0.1814936,1.1316744,26.356363,27.50631,0.0,2.3153572,3.4658945,51.38121,0.0,40.048187,7.3028684,0.0,6.4694777,2.6867163,13.608348,0.0,2.2236228,9.067668,0.8843837
1980-02-17,0.0,0.0,0.2816163,18.826727,19.868006,8.051693,1.3391073,0.0,27.21043,0.0,21.583551,8.63305,0.0,1.2378644,5.3201337,10.453798,11.479908,1.9584731,10.049477,1.5602869
1980-02-18,3.1901808,3.9308817,1.3232131,24.338364,26.096533,17.35072,0.0,3.4898653,30.565645,1.1264856,26.251846,21.87607,5.5219,3.1936033,19.54217,21.662058,20.9171,0.0,21.221447,13.200313
1980-02-19,3.014578,0.0,1.688341,17.290728,18.59823,12.437744,2.1174998,2.6517067,17.818144,5.5464625,17.980219,17.458385,3.8470755,3.4896536,14.613373,13.528471,17.777319,0.07056886,17.07533,8.368524
1980-02-20,3.5893974,2.6321194,3.2124145,10.975637,12.467607,0.0,7.6714287,8.720918,8.926536,5.715179,9.079529,14.415466,3.443962,5.4234085,11.357667,5.1400614,4.008757,7.095928,14.141212,6.7301917
1980-02-21,2.494277,0.0,1.4518138,13.209273,15.301046,1.0360001,0.0,2.4757357,12.326679,8.444994,12.3687315,20.720684,5.0088816,1.8418382,20.075525,7.0024414,7.071542,0.0,19.11371,12.354989
1980-02-22,0.0,0.0,0.0,15.8230915,16.862967,0.0,0.0,3.7372499,12.110464,2.8572717,11.577826,17.26052,0.0,0.38245118,13.291233,0.033119608,1.1143383,0.0,17.183935,6.417392
1980-02-23,0.0,0.0,0.0,0.0,0.0,1.1875896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7119217,0.0,0.0,0.0
1980-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
