date,obs,med
2018-01-27,0.0,0.0
2018-01-28,0.0,0.0
2018-01-29,0.0,0.0
2018-01-30,0.0,0.20598733
2018-01-31,0.0,0.6781318
2018-02-01,0.0,1.1286556
2018-02-02,0.0,0.66173506
2018-02-03,0.0,1.6936808
2018-02-04,0.0,1.2012212
2018-02-05,0.0,2.3931644
2018-02-06,0.0,1.4190264
2018-02-07,0.0,0.0
2018-02-08,0.0,1.1209711
2018-02-09,0.0,2.1498408
2018-02-10,0.0,1.219324
2018-02-11,0.0,0.0
2018-02-12,0.0,1.1524562
2018-02-13,0.0,2.0048985
2018-02-14,0.0,0.0
2018-02-15,0.0,2.789857
2018-02-16,0.0,8.253999
2018-02-17,0.0,9.847785
2018-02-18,0.0,5.684579
2018-02-19,0.0,2.7385266
2018-02-20,0.0,0.5769596
2018-02-21,0.0,0.28777036
2018-02-22,0.0,1.8554236
2018-02-23,0.0,0.43854848
2018-02-24,0.0,0.7906687
2018-02-25,0.0,0.0
2018-02-26,0.0,0.0
2018-02-27,0.0,0.671293
2018-02-28,0.0,0.15902025
2018-03-01,0.0,0.5614569
2018-03-02,0.0,1.6148372
2018-03-03,0.0,1.6328717
2018-03-04,0.0,2.666689
2018-03-05,0.0,0.0
2018-03-06,0.0,0.69405544
2018-03-07,0.0,0.0
2018-03-08,0.0,1.9315532
2018-03-09,0.0,3.7024238
2018-03-10,0.0,4.549883
2018-03-11,0.0,1.0838856
2018-03-12,0.0,8.678835
2018-03-13,0.0,9.79259
2018-03-14,0.0,7.596707
2018-03-15,0.0,3.9391012
2018-03-16,0.0,5.3640203
2018-03-17,0.0,5.428228
2018-03-18,0.0,3.4150589
2018-03-19,0.0,1.203476
2018-03-20,0.0,1.3602121
2018-03-21,0.0,3.0990112
2018-03-22,0.0,4.2572174
2018-03-23,0.0,4.657363
2018-03-24,0.0,4.056465
2018-03-25,0.0,4.6946936
2018-03-26,0.0,4.712206
2018-03-27,0.0,2.418591
2018-03-28,0.0,7.124483
2018-03-29,0.0,10.782361
2018-03-30,0.0,8.970483
2018-03-31,0.0,6.4403214
2018-04-01,0.0,6.4932957
2018-04-02,0.0,5.330439
2018-04-03,0.0,4.2795787
2018-04-04,0.0,2.721764
2018-04-05,0.0,3.2477546
2018-04-06,0.0,4.0640616
2018-04-07,0.0,6.1480484
2018-04-08,0.0,6.190555
2018-04-09,0.0,3.4573069
2018-04-10,0.0,3.7548006
2018-04-11,0.0,4.437764
2018-04-12,0.0,4.738543
2018-04-13,0.0,3.3510804
2018-04-14,0.0,3.1719427
2018-04-15,0.0,3.0402641
2018-04-16,0.0,4.41991
2018-04-17,0.0,5.879287
2018-04-18,0.0,2.1771631
2018-04-19,0.0,4.7741895
2018-04-20,0.0,4.2199354
2018-04-21,0.0,3.320305
2018-04-22,0.0,3.3709629
2018-04-23,0.0,4.6365933
2018-04-24,0.0,5.175743
2018-04-25,0.0,4.4088573
2018-04-26,0.0,4.1594753
2018-04-27,0.0,5.215638
2018-04-28,0.0,5.680956
2018-04-29,0.0,8.01114
2018-04-30,0.0,8.402847
2018-05-01,0.0,6.6952977
2018-05-02,0.0,5.481366
2018-05-03,0.0,6.3711166
2018-05-04,0.0,5.711795
2018-05-05,0.0,5.389455
2018-05-06,0.0,5.5919075
2018-05-07,0.0,4.7760644
2018-05-08,0.0,2.9020107
2018-05-09,0.0,1.1856645
2018-05-10,0.0,0.0
2018-05-11,0.0,0.0
2018-05-12,0.0,0.0
2018-05-13,0.0,0.5975965
2018-05-14,0.0,2.7762618
2018-05-15,0.0,3.1240644
2018-05-16,0.0,3.113194
2018-05-17,0.0,2.6779206
2018-05-18,0.0,1.413158
2018-05-19,0.0,2.4006894
2018-05-20,0.0,3.4287393
2018-05-21,0.411454705,1.6258166
2018-05-22,1.508666738,16.151196
2018-05-23,0.0,21.64443
2018-05-24,0.0,16.514894
2018-05-25,0.0,9.288831
2018-05-26,0.0,1.8817129
2018-05-27,0.0,0.0
2018-05-28,0.0,0.7774259
2018-05-29,0.0,2.0271344
2018-05-30,0.0,1.6369483
2018-05-31,0.0,0.0
2018-06-01,0.0,0.0
2018-06-02,0.0,0.0
2018-06-03,0.0,0.0
2018-06-04,101.6293014,4.514854
2018-06-05,20.57273525,32.22632
2018-06-06,0.137151312,8.273095
2018-06-07,0.0,1.1076729
2018-06-08,0.0,0.17391276
2018-06-09,0.0,0.0
2018-06-10,0.0,0.0
2018-06-11,0.0,0.0
2018-06-12,0.0,0.0
2018-06-13,0.0,0.0
2018-06-14,0.0,0.0
2018-06-15,0.0,0.0
2018-06-16,3.977393428,20.021269
2018-06-17,0.137151312,93.777565
2018-06-18,0.0,199.80447
2018-06-19,0.0,187.2134
2018-06-20,0.0,102.804436
2018-06-21,0.0,33.273785
2018-06-22,0.0,20.18466
2018-06-23,0.0,9.459283
2018-06-24,0.0,5.0325856
2018-06-25,0.0,0.0
2018-06-26,0.0,3.441362
2018-06-27,0.0,0.0
2018-06-28,0.0,0.0
2018-06-29,0.0,0.0
2018-06-30,0.0,0.0
2018-07-01,0.0,0.0
2018-07-02,0.0,0.0
2018-07-03,0.0,0.0
2018-07-04,0.0,0.0
2018-07-05,0.0,0.0
2018-07-06,0.0,11.33012
2018-07-07,0.0,10.100576
2018-07-08,0.0,10.3171215
2018-07-09,0.0,7.128078
2018-07-10,0.0,3.648069
2018-07-11,0.0,12.9021
2018-07-12,0.0,9.600234
2018-07-13,0.0,9.8245535
2018-07-14,0.0,26.143654
2018-07-15,0.0,23.802494
2018-07-16,36.48231667,24.221025
2018-07-17,13.02939386,62.000423
2018-07-18,103.2751217,46.179806
2018-07-19,13.57800064,51.37124
2018-07-20,19.6126753,22.084692
2018-07-21,45.39716347,10.049675
2018-07-22,6.857580986,10.6465845
2018-07-23,1.645820361,0.0
2018-07-24,0.0,18.493608
2018-07-25,0.0,25.695555
2018-07-26,906.5717718,16.27463
2018-07-27,522.5474215,261.37164
2018-07-28,96.69184798,111.12142
2018-07-29,174.1824738,114.95122
2018-07-30,249.6158261,91.19183
2018-07-31,827.0238724,88.82523
2018-08-01,378.5382901,244.22906
2018-08-02,35.38510309,177.12032
2018-08-03,9.874914462,21.741285
2018-08-04,0.960059951,9.434693
2018-08-05,0.137151312,4.628784
2018-08-06,0.0,13.399831
2018-08-07,0.0,3.7256193
2018-08-08,0.0,0.24489978
2018-08-09,0.274303394,0.0
2018-08-10,7.406187773,5.591981
2018-08-11,0.685758099,30.82081
2018-08-12,82.29093331,42.865482
2018-08-13,290.7612967,35.911564
2018-08-14,403.2255724,62.20514
2018-08-15,27.97891532,153.82794
2018-08-16,5.486060166,14.120395
2018-08-17,0.411454705,17.538647
2018-08-18,0.137151312,26.98416
2018-08-19,0.137151312,17.688135
2018-08-20,0.137151312,7.9792604
2018-08-21,0.0,0.0
2018-08-22,0.0,23.509617
2018-08-23,0.0,79.609245
2018-08-24,0.0,129.18336
2018-08-25,127.5509432,143.80954
2018-08-26,311.3340319,135.52135
2018-08-27,150.8667123,86.2183
2018-08-28,208.4703633,32.781208
2018-08-29,271.5600745,22.151497
2018-08-30,23.31576148,40.72087
2018-08-31,6.171820576,0.0
2018-09-01,0.960059951,0.0
2018-09-02,0.548606017,0.0
2018-09-03,0.137151312,0.38642785
2018-09-04,178.2970209,0.0
2018-09-05,427.912847,0.0
2018-09-06,28.11606894,116.28048
2018-09-07,0.0,0.0
2018-09-08,0.0,0.0
2018-09-09,0.411454705,0.0
2018-09-10,3.017333476,0.0
2018-09-11,1.508666738,0.0
2018-09-12,0.411454705,0.0
2018-09-13,0.274303394,0.0
2018-09-14,0.137151312,0.0
2018-09-15,0.137151312,0.0
2018-09-16,0.0,0.0
2018-09-17,0.0,0.0
2018-09-18,0.0,0.0
2018-09-19,0.0,0.0
2018-09-20,0.137151312,39.36509
2018-09-21,0.137151312,51.727825
2018-09-22,0.137151312,56.0482
2018-09-23,0.137151312,32.624332
2018-09-24,0.0,19.767195
2018-09-25,0.0,13.970654
2018-09-26,0.0,17.62221
2018-09-27,0.0,8.665269
2018-09-28,0.0,2.7570035
2018-09-29,0.0,2.6012065
2018-09-30,0.0,2.5952003
2018-10-01,0.0,1.3138891
2018-10-02,0.0,4.8055897
2018-10-03,0.0,23.385504
2018-10-04,0.0,26.33058
2018-10-05,0.0,28.6901
2018-10-06,11.93218799,21.619997
2018-10-07,1.097213574,19.411394
2018-10-08,8.914854511,13.258438
2018-10-09,3.291640722,29.685373
2018-10-10,9.737760839,19.98129
2018-10-11,1.371513115,26.2895
2018-10-12,0.274303394,12.262811
2018-10-13,0.137151312,15.864806
2018-10-14,0.137151312,7.070201
2018-10-15,0.0,8.061178
2018-10-16,0.0,9.262511
2018-10-17,0.0,9.202064
2018-10-18,0.0,8.162589
2018-10-19,0.0,5.017414
2018-10-20,0.0,3.790741
2018-10-21,0.0,2.2974002
2018-10-22,0.0,4.760002
2018-10-23,30.03618885,2.647406
2018-10-24,57.19219784,30.504902
2018-10-25,118.3617891,66.84901
2018-10-26,255.101894,60.236965
2018-10-27,175.5539869,66.58684
2018-10-28,36.20800942,72.90322
2018-10-29,18.3783081,18.920929
2018-10-30,9.737760839,12.196676
2018-10-31,4.388846592,20.794004
2018-11-01,1.782973984,25.346746
2018-11-02,0.685758099,22.074343
2018-11-03,0.274303394,15.800044
2018-11-04,0.137151312,9.476777
2018-11-05,0.137151312,12.861619
2018-11-06,0.137151312,8.527324
2018-11-07,12.89224794,6.3758125
2018-11-08,8.091940478,7.1555753
2018-11-09,2.468726689,2.8825068
2018-11-10,1.097213574,3.6536207
2018-11-11,0.411454705,4.245146
2018-11-12,0.274303394,0.0
2018-11-13,0.137151312,0.0
2018-11-14,0.137151312,1.2725974
2018-11-15,0.137151312,1.1144037
2018-11-16,0.137151312,0.8039099
2018-11-17,0.137151312,1.1811923
2018-11-18,0.0,1.2312374
2018-11-19,0.0,0.0
2018-11-20,0.0,0.0
2018-11-21,0.0,0.0
2018-11-22,0.0,0.0
2018-11-23,0.0,1.3603791
2018-11-24,0.0,0.0
2018-11-25,0.0,0.0
2018-11-26,0.0,0.0
2018-11-27,0.0,0.0
2018-11-28,0.0,2.7020297
2018-11-29,0.0,1.0877416
2018-11-30,0.0,0.0
2018-12-01,0.0,0.25971702
2018-12-02,0.0,0.52336776
2018-12-03,0.0,0.0
2018-12-04,0.0,0.0
2018-12-05,0.0,0.0
2018-12-06,0.0,0.0
2018-12-07,0.0,2.2726388
2018-12-08,0.0,3.1453567
2018-12-09,0.0,0.0
2018-12-10,0.0,0.0
2018-12-11,0.0,0.06286156
2018-12-12,0.0,0.0
2018-12-13,0.0,0.0
2018-12-14,0.0,0.4686413
2018-12-15,0.0,0.0
2018-12-16,0.0,0.0
2018-12-17,0.0,0.0
2018-12-18,0.0,0.63356996
2018-12-19,0.0,0.0
2018-12-20,0.0,0.0
2018-12-21,0.0,0.0
2018-12-22,0.0,0.0
2018-12-23,0.0,0.0
2018-12-24,0.0,0.0
2018-12-25,0.0,0.0
2018-12-26,0.0,0.0
2018-12-27,0.0,0.0
2018-12-28,0.0,0.40856376
2018-12-29,0.0,0.42957702
2018-12-30,0.0,0.4451755
2018-12-31,0.0,0.3588985
2019-01-01,0.0,0.35703602
2019-01-02,0.0,0.0
2019-01-03,0.0,0.29465538
2019-01-04,0.0,0.302577
2019-01-05,0.0,0.22617555
2019-01-06,0.0,0.0
2019-01-07,0.0,0.0
2019-01-08,0.0,0.0
2019-01-09,0.0,0.0
2019-01-10,0.0,0.0
2019-01-11,0.109721357,2.3012314
2019-01-12,0.06857581,1.7764804
2019-01-13,0.041145471,1.1639488
2019-01-14,0.027430339,2.95928
2019-01-15,0.013715131,3.2500715
2019-01-16,0.013715131,3.185811
2019-01-17,1.659534182,0.12635884
2019-01-18,0.726903415,4.3313475
2019-01-19,0.493745338,6.0786333
2019-01-20,0.480030746,6.4177337
2019-01-21,0.329164072,3.6976404
2019-01-22,0.38402398,0.05468048
2019-01-23,0.548606017,0.0
2019-01-24,0.233157307,0.0
2019-01-25,0.109721357,0.0
2019-01-26,0.096005995,0.0
2019-01-27,0.054860602,0.0
2019-01-28,0.027430339,0.0
2019-01-29,0.013715131,0.0
2019-01-30,0.0,0.0
2019-01-31,0.0,0.0
2019-02-01,0.0,0.0
2019-02-02,0.0,0.0
2019-02-03,0.0,1.0587673
2019-02-04,0.0,0.9024863
2019-02-05,0.0,1.3162091
2019-02-06,0.0,0.0
2019-02-07,0.0,0.0
2019-02-08,0.0,0.0
2019-02-09,0.0,0.0
2019-02-10,0.0,0.0
2019-02-11,0.0,0.0
2019-02-12,0.0,0.0
2019-02-13,0.0,0.0
2019-02-14,0.0,0.24380562
2019-02-15,0.0,10.372654
2019-02-16,0.0,13.464225
2019-02-17,0.0,7.036008
2019-02-18,0.0,3.689943
2019-02-19,0.0,1.072234
2019-02-20,0.0,0.7731346
2019-02-21,6.254111209,1.5976233
2019-02-22,17.69254769,5.3319182
2019-02-23,7.200457338,14.44517
2019-02-24,3.757949172,11.323691
2019-02-25,1.933833724,7.9024143
2019-02-26,1.412662284,5.726303
2019-02-27,1.028636763,5.4290276
2019-02-28,0.548606017,3.6776228
2019-03-01,0.31544871,3.3081956
2019-03-02,0.109721357,2.5264802
2019-03-03,0.041145471,4.2942886
2019-03-04,0.013715131,3.8250694
2019-03-05,25.23588909,2.64223
2019-03-06,25.78449588,14.268272
2019-03-07,15.90958142,16.855375
2019-03-08,16.86964137,10.91846
2019-03-09,17.41824815,11.016401
2019-03-10,12.82367113,11.479302
2019-03-11,7.255320328,9.888701
2019-03-12,6.281538851,6.241889
2019-03-13,3.305354544,15.065534
2019-03-14,1.796687805,20.187513
2019-03-15,0.781764864,15.243905
2019-03-16,0.493745338,9.136929
2019-03-17,0.822906328,5.9953246
2019-03-18,0.562321379,5.2906303
2019-03-19,12.06933391,3.9551387
2019-03-20,23.59006873,13.956895
2019-03-21,16.4581882,15.530697
2019-03-22,12.85109877,18.568884
2019-03-23,6.432406296,17.893023
2019-03-24,2.276717781,12.743924
2019-03-25,2.468726689,8.061212
2019-03-26,1.275508661,8.908029
2019-03-27,0.534891425,7.32243
2019-03-28,0.246872669,5.9968247
2019-03-29,0.109721357,4.822013
2019-03-30,0.041145471,1.7131232
2019-03-31,0.027430339,0.007857889
2019-04-01,0.041145471,4.5051384
2019-04-02,0.027430339,5.6524787
2019-04-03,0.013715131,4.1372538
2019-04-04,0.0,2.2997699
2019-04-05,0.0,2.3217413
2019-04-06,0.0,1.723938
2019-04-07,0.0,2.8756971
2019-04-08,0.0,2.7565181
2019-04-09,0.0,4.169587
2019-04-10,0.0,3.2708986
2019-04-11,0.0,0.8008647
2019-04-12,0.0,0.77633655
2019-04-13,0.0,2.174654
2019-04-14,0.0,2.4727411
2019-04-15,0.0,2.7404826
2019-04-16,0.0,1.1840969
2019-04-17,0.0,4.4517617
2019-04-18,0.013715131,17.482946
2019-04-19,0.0,20.98152
2019-04-20,0.0,12.205907
2019-04-21,0.0,8.879583
2019-04-22,0.0,5.2566166
2019-04-23,0.0,6.381201
2019-04-24,0.0,9.310306
2019-04-25,0.0,11.231265
2019-04-26,0.0,8.451265
2019-04-27,0.0,7.1437864
2019-04-28,0.0,3.7703211
2019-04-29,3.250491554,3.920483
2019-04-30,13.24883811,13.281217
2019-05-01,14.26376105,19.477781
2019-05-02,20.98418842,20.372353
2019-05-03,28.80182935,20.389877
2019-05-04,36.61946259,20.11873
2019-05-05,34.28788952,22.897028
2019-05-06,21.80709475,22.407846
2019-05-07,18.65260765,19.759056
2019-05-08,18.78976127,14.220365
2019-05-09,21.94424837,13.168894
2019-05-10,27.01885537,15.888182
2019-05-11,34.42504314,36.19963
2019-05-12,40.4597101,94.15161
2019-05-13,39.49965014,63.23052
2019-05-14,33.19067595,52.06628
2019-05-15,45.67147072,32.966858
2019-05-16,32.50491554,27.781128
2019-05-17,26.05879542,19.958086
2019-05-18,23.59006873,17.15354
2019-05-19,26.33309496,17.613544
2019-05-20,32.9163764,19.374163
2019-05-21,43.88849674,24.597994
2019-05-22,45.94577026,31.174402
2019-05-23,37.305223,34.86462
2019-05-24,27.01885537,31.761234
2019-05-25,22.08140199,24.21139
2019-05-26,21.5327952,20.720682
2019-05-27,12.50822242,20.900496
2019-05-28,5.06089318,17.300388
2019-05-29,1.563529728,16.096579
2019-05-30,0.5074607,13.6733675
2019-05-31,0.06857581,16.442078
2019-06-01,2.276717781,15.031094
2019-06-02,2.194427148,18.006096
2019-06-03,16.73248774,15.043131
2019-06-04,26.19594904,15.691606
2019-06-05,19.88697484,21.760897
2019-06-06,12.2476367,22.075827
2019-06-07,21.25848796,18.761944
2019-06-08,27.15600899,14.283
2019-06-09,22.08140199,20.12951
2019-06-10,12.39850414,16.331503
2019-06-11,4.69058148,19.025658
2019-06-12,1.275508661,18.460968
2019-06-13,0.740618777,12.251262
2019-06-14,0.932632308,5.556759
2019-06-15,0.109721357,4.0493536
2019-06-16,0.0,6.455022
2019-06-17,0.0,6.037972
2019-06-18,0.0,15.320604
2019-06-19,0.0,15.040581
2019-06-20,0.0,9.384103
2019-06-21,0.0,5.1768904
2019-06-22,0.0,2.855259
2019-06-23,0.0,4.846938
2019-06-24,0.0,10.006328
2019-06-25,0.0,10.016334
2019-06-26,0.0,7.1912436
2019-06-27,0.0,3.399671
2019-06-28,0.0,1.7670088
2019-06-29,0.0,0.8974229
2019-06-30,0.0,0.0
2019-07-01,0.0,0.0
2019-07-02,0.0,6.1618557
2019-07-03,0.0,0.0
2019-07-04,0.0,0.0
2019-07-05,0.0,0.0
2019-07-06,0.0,0.0
2019-07-07,0.082290633,0.848961
2019-07-08,0.0,9.428577
2019-07-09,0.0,7.600754
2019-07-10,0.0,0.38227287
2019-07-11,0.0,0.0
2019-07-12,0.0,0.0
2019-07-13,0.0,0.0
2019-07-14,0.0,0.0
2019-07-15,0.0,0.091888055
2019-07-16,0.0,0.0
2019-07-17,0.0,8.368173
2019-07-18,0.0,4.8631163
2019-07-19,0.0,0.0
2019-07-20,0.0,0.0
2019-07-21,0.0,0.0
2019-07-22,0.0,0.0
2019-07-23,0.0,19.966146
2019-07-24,0.0,24.052357
2019-07-25,0.0,27.242067
2019-07-26,75.02189916,25.329859
2019-07-27,24.96158184,83.04799
2019-07-28,49.23741098,71.229774
2019-07-29,137.1515581,64.667244
2019-07-30,101.6293014,53.162685
2019-07-31,9.367449139,36.21326
2019-08-01,0.370309389,5.4808326
2019-08-02,0.027430339,19.53816
2019-08-03,0.06857581,19.50771
2019-08-04,4.279128316,32.728214
2019-08-05,1.769252458,38.59648
2019-08-06,42.24267637,26.6276
2019-08-07,67.47856547,37.38953
2019-08-08,6.63813673,45.991596
2019-08-09,83.93675367,30.566763
2019-08-10,94.77172038,31.512642
2019-08-11,127.4137972,45.55865
2019-08-12,59.11231774,67.77323
2019-08-13,8.146803468,67.890816
2019-08-14,5.3214789,35.738895
2019-08-15,5.787795054,19.42896
2019-08-16,1.57724355,8.351432
2019-08-17,2.002410535,1.6292875
2019-08-18,2.043559704,3.0750856
2019-08-19,4.183123862,2.6537747
2019-08-20,0.69947269,2.534473
2019-08-21,0.0,1.3143178
2019-08-22,0.0,0.0
2019-08-23,0.0,0.4551668
2019-08-24,0.0,0.0
2019-08-25,0.0,0.0
2019-08-26,0.0,0.0
2019-08-27,0.0,0.0
2019-08-28,0.0,0.0
2019-08-29,0.0,0.0
2019-08-30,3.716807708,0.0
2019-08-31,5.170611456,0.9753475
2019-09-01,0.685758099,1.9123864
2019-09-02,0.0,1.6231455
2019-09-03,0.0,0.10699019
2019-09-04,0.0,0.0
2019-09-05,0.0,0.0
2019-09-06,0.0,0.0
2019-09-07,0.0,0.0
2019-09-08,0.0,0.0
2019-09-09,0.0,3.4514227
2019-09-10,0.0,2.3841631
2019-09-11,0.0,6.236594
2019-09-12,0.0,4.313592
2019-09-13,0.0,4.898388
2019-09-14,113.6986353,2.6905274
2019-09-15,7.323889435,39.785625
2019-09-16,2.825324568,41.07452
2019-09-17,5.458632523,126.62192
2019-09-18,0.562321379,126.54391
2019-09-19,0.096005995,79.854164
2019-09-20,13.26255193,39.280087
2019-09-21,3.785384519,47.2287
2019-09-22,0.411454705,15.819013
2019-09-23,0.0,8.496648
2019-09-24,0.0,20.615957
2019-09-25,0.0,24.686672
2019-09-26,0.0,20.579113
2019-09-27,0.0,14.255903
2019-09-28,0.0,8.795236
2019-09-29,0.0,5.382121
2019-09-30,0.0,5.376111
2019-10-01,0.0,4.4931173
2019-10-02,0.0,5.050015
2019-10-03,0.0,4.0522566
2019-10-04,152.2382255,13.051472
2019-10-05,189.2691489,63.722504
2019-10-06,3.881388973,78.39974
2019-10-07,6.789004174,37.578205
2019-10-08,6.569559919,32.618526
2019-10-09,2.057273525,24.516697
2019-10-10,0.329164072,15.060049
2019-10-11,0.0,4.979658
2019-10-12,0.0,6.396146
2019-10-13,0.0,5.5854454
2019-10-14,0.0,6.391248
2019-10-15,0.0,4.140227
2019-10-16,0.0,2.5951636
2019-10-17,0.0,3.7315602
2019-10-18,0.0,3.9606843
2019-10-19,0.0,1.7813213
2019-10-20,0.0,0.15626611
2019-10-21,0.0,0.0
2019-10-22,0.0,0.0
2019-10-23,0.0,0.0
2019-10-24,0.0,0.0
2019-10-25,0.0,0.0
2019-10-26,0.0,0.0
2019-10-27,0.0,0.06806907
2019-10-28,0.0,1.9994755
2019-10-29,0.0,0.0
2019-10-30,0.0,0.0
2019-10-31,0.0,0.0
2019-11-01,0.0,0.0
2019-11-02,0.0,0.62849486
2019-11-03,0.0,0.43048564
2019-11-04,0.0,2.3479524
2019-11-05,0.0,0.73198247
2019-11-06,0.0,0.0
2019-11-07,0.0,5.5048914
2019-11-08,0.0,6.085012
2019-11-09,0.0,1.4766759
2019-11-10,0.0,0.22090131
2019-11-11,0.0,0.0
2019-11-12,0.0,0.0
2019-11-13,0.0,0.0
2019-11-14,0.0,0.0
2019-11-15,0.0,0.0
2019-11-16,0.0,0.0
2019-11-17,0.0,0.0
2019-11-18,0.0,0.0
2019-11-19,0.0,0.0
2019-11-20,0.0,0.0
2019-11-21,2.551017322,0.0
2019-11-22,0.082290633,20.095613
2019-11-23,0.0,9.050488
2019-11-24,0.0,3.5125499
2019-11-25,0.0,0.9082929
2019-11-26,0.0,0.0
2019-11-27,0.0,0.32619897
2019-11-28,0.06857581,0.28565523
2019-11-29,1.810401627,0.42967305
2019-11-30,0.38402398,6.5979786
2019-12-01,0.301733348,0.827888
2019-12-02,2.496162037,2.000556
2019-12-03,0.836627854,7.305919
2019-12-04,0.06857581,8.046116
2019-12-05,0.0,5.311693
2019-12-06,0.0,3.2210283
2019-12-07,0.0,0.13547562
2019-12-08,0.0,0.0
2019-12-09,0.0,8.142265
2019-12-10,0.0,10.587169
2019-12-11,0.0,5.1002502
2019-12-12,0.0,2.267006
2019-12-13,0.0,2.1965134
2019-12-14,0.0,1.7257893
2019-12-15,0.0,0.33677632
2019-12-16,0.0,0.19699897
2019-12-17,0.0,0.49294505
2019-12-18,0.0,0.4734485
2019-12-19,0.0,0.0
2019-12-20,0.0,0.0
2019-12-21,0.0,0.0
2019-12-22,0.0,0.0
2019-12-23,0.0,0.0
2019-12-24,0.0,0.0
2019-12-25,0.0,2.4103796
2019-12-26,0.0,0.9716722
2019-12-27,0.0,0.0
2019-12-28,0.0,0.1631694
2019-12-29,0.0,0.26740474
2019-12-30,18.78976127,0.0
2019-12-31,19.20121443,8.777282
2020-01-01,0.0,10.848694
2020-01-02,0.0,0.30253047
2020-01-03,0.0,0.0
2020-01-04,0.0,0.0
2020-01-05,0.0,0.0
2020-01-06,0.0,0.7723601
2020-01-07,0.0,0.0
2020-01-08,0.0,0.0
2020-01-09,0.0,0.0
2020-01-10,0.0,0.0
2020-01-11,0.0,0.0
2020-01-12,0.0,0.0
2020-01-13,0.0,0.006214559
2020-01-14,0.0,0.22021884
2020-01-15,0.0,0.049111575
2020-01-16,0.0,0.48784783
2020-01-17,0.0,4.0370874
2020-01-18,0.0,3.9561992
2020-01-19,0.0,1.4446751
2020-01-20,0.0,0.69696796
2020-01-21,0.0,0.0
2020-01-22,0.0,6.770465
2020-01-23,0.0,6.3493514
2020-01-24,0.0,2.835493
2020-01-25,0.0,0.703573
2020-01-26,0.0,0.23217085
2020-01-27,0.0,0.0
2020-01-28,0.0,0.48202208
2020-01-29,0.0,0.0
2020-01-30,0.0,0.0
2020-01-31,0.0,0.0
2020-02-01,0.0,0.15773919
2020-02-02,0.0,0.27358627
2020-02-03,0.0,0.54292357
2020-02-04,0.0,0.0
2020-02-05,0.0,0.44740328
2020-02-06,0.0,0.0
2020-02-07,0.0,2.2180748
2020-02-08,0.0,1.69895
2020-02-09,0.0,1.690218
2020-02-10,0.0,0.47953543
2020-02-11,0.0,0.44709525
2020-02-12,0.0,2.044889
2020-02-13,0.0,0.0
2020-02-14,0.0,1.295381
2020-02-15,0.0,2.0427876
2020-02-16,0.0,2.7211065
2020-02-17,0.0,2.1578326
2020-02-18,0.0,0.84644127
2020-02-19,0.0,1.4318204
2020-02-20,0.0,0.51413536
2020-02-21,0.0,1.896811
2020-02-22,0.0,0.0
2020-02-23,0.0,6.259061
2020-02-24,0.0,10.226565
2020-02-25,0.0,3.3313015
2020-02-26,0.0,0.0
2020-02-27,0.0,1.06306
2020-02-28,0.0,0.6369566
2020-02-29,0.0,1.7832011
2020-03-01,0.0,1.7946268
2020-03-02,0.0,0.4492276
2020-03-03,0.0,0.22248247
2020-03-04,0.0,0.34577808
2020-03-05,0.0,0.28374624
2020-03-06,0.0,1.4899483
2020-03-07,0.0,1.1663308
2020-03-08,0.0,1.3271401
2020-03-09,0.0,1.3018892
2020-03-10,0.0,0.8492944
2020-03-11,0.0,4.4990544
2020-03-12,0.0,8.572842
2020-03-13,0.0,13.432973
2020-03-14,0.0,14.104571
2020-03-15,0.0,10.633634
2020-03-16,0.0,4.7903137
2020-03-17,0.0,3.3793874
2020-03-18,0.0,0.0
2020-03-19,0.0,4.791436
2020-03-20,0.0,7.812414
2020-03-21,0.0,7.8304157
2020-03-22,0.0,4.152907
2020-03-23,0.0,3.4477694
2020-03-24,0.0,1.9201823
2020-03-25,0.0,2.1942155
2020-03-26,0.0,2.2601328
2020-03-27,0.0,0.0
2020-03-28,0.0,0.0
2020-03-29,0.0,1.3583884
2020-03-30,0.0,1.3222668
2020-03-31,0.0,1.3359998
2020-04-01,0.0,2.9320269
2020-04-02,0.0,2.086823
2020-04-03,0.0,1.3647461
2020-04-04,0.0,1.3731003
2020-04-05,0.0,1.2898641
2020-04-06,0.0,0.96583104
2020-04-07,0.0,1.0864649
2020-04-08,0.0,1.2010145
2020-04-09,0.0,1.9834952
2020-04-10,0.0,0.3981691
2020-04-11,0.0,0.6381885
2020-04-12,0.0,0.0
2020-04-13,0.0,0.0
2020-04-14,0.0,5.062887
2020-04-15,0.0,7.4362946
2020-04-16,0.0,4.367362
2020-04-17,0.0,2.1030114
2020-04-18,0.0,1.2653332
2020-04-19,0.0,1.449907
2020-04-20,0.0,2.1993177
2020-04-21,0.0,2.2085824
2020-04-22,0.0,2.0335708
2020-04-23,0.0,2.0862052
2020-04-24,0.0,2.8952746
2020-04-25,0.0,2.6428719
2020-04-26,0.0,3.223557
2020-04-27,0.0,3.6002233
2020-04-28,0.0,2.535775
2020-04-29,0.0,0.9152647
2020-04-30,0.0,1.7115202
2020-05-01,0.0,0.5414976
2020-05-02,0.0,0.0
2020-05-03,0.0,0.0
2020-05-04,0.0,0.67046916
2020-05-05,0.0,0.7091738
2020-05-06,0.0,1.6916256
2020-05-07,0.0,2.643405
2020-05-08,0.0,0.0
2020-05-09,0.0,1.12195
2020-05-10,0.0,2.3340137
